fdc_id,description,Energy,gram_weight,Biotin,"Boron, B","Calcium, Ca","Carbohydrate, Total",Cholesterol,"Choline, total","Cobalt, Co","Copper, Cu","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fatty acids, total trans","Fiber, insoluble","Fiber, soluble","Fiber, total dietary","Folate, total","Iodine, I","Iron, Fe","Magnesium, Mg","Manganese, Mn","Molybdenum, Mo",Niacin,"Nickel, Ni",Pantothenic acid,"Phosphorus, P","Potassium, K",Protein,Riboflavin,"Selenium, Se","Sodium, Na",Starch,"Sugars, Total","Sulfur, S",Thiamin,Total lipid (fat),"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin D (D2 + D3),Vitamin E,Vitamin K (Dihydrophylloquinone),Vitamin K (Menaquinone-4),Vitamin K (phylloquinone),"Zinc, Zn"
746776,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",34.0,246.0,0.0,0.0,132.0,4.92,3.0,18.2,0.0,0.002,0.017,0.006,0.049,0.0,0.0,0.0,0.0,2.0,35.7,0.0,12.5,0.001,0.0,0.118,0.0,0.388,107.0,167.0,3.43,0.131,2.0,41.0,0.0,5.05,0.0,0.056,0.08,64.0,0.58,0.058,0.0,1.1,0.0,0.0,0.0,0.0,0.45
746777,"Sauce, salsa, ready-to-serve",34.0,35.7,0.0,0.0,28.0,5.66,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.42,15.2,0.11,0.0,1.12,0.0,0.202,32.0,258.0,1.44,0.0,0.0,656.0,0.0,3.81,0.0,0.035,0.19,24.0,0.0,0.176,0.0,0.0,1.22,0.0,0.0,4.2,0.2
746778,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",50.0,245.0,0.0,0.0,126.0,4.9,8.0,18.2,0.0,0.001,0.4,0.058,1.11,0.07,0.0,0.0,0.0,2.0,39.6,0.0,12.0,0.001,0.0,0.112,0.0,0.39,103.0,159.0,3.36,0.137,1.8,39.0,0.0,4.89,0.0,0.059,1.9,83.0,0.55,0.061,0.0,1.13,0.03,0.0,0.0,0.0,0.43
746779,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",341.0,18.6,0.0,0.0,35.0,3.37,61.0,38.3,0.0,0.075,12.7,1.91,11.3,1.18,0.0,0.0,0.0,0.0,0.0,1.55,19.7,0.174,0.0,2.43,0.0,0.322,124.0,263.0,13.3,0.132,11.6,866.0,0.0,1.0,0.0,0.054,28.7,18.0,1.13,0.15,19.2,0.0,0.33,0.0,0.0,0.0,2.14
746780,"Sausage, Italian, pork, mild, cooked, pan-fried",317.0,86.6,0.0,0.0,12.0,2.15,80.0,70.4,0.0,0.074,11.6,4.96,9.15,0.1,0.0,0.0,0.0,0.0,0.0,1.29,18.6,0.033,0.0,5.73,0.0,0.783,145.0,310.0,18.2,0.242,20.2,766.0,0.0,1.46,0.0,0.31,26.2,22.0,1.06,0.343,0.0,0.0,0.8,0.0,18.8,0.0,2.41
746781,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",346.0,80.4,0.0,0.0,37.0,2.63,107.0,97.1,0.0,0.13,11.7,4.74,9.45,0.115,0.0,0.0,0.0,10.0,0.0,2.34,30.1,0.188,0.0,7.06,0.0,1.2,207.0,435.0,19.3,0.42,25.9,983.0,0.0,0.0,0.0,0.365,28.1,0.0,1.21,0.554,0.0,0.0,1.5,0.0,16.8,6.0,2.19
746782,"Milk, whole, 3.25% milkfat, with added vitamin D",61.0,249.0,0.0,0.0,123.0,4.63,12.0,17.8,0.0,0.001,0.688,0.108,1.86,0.112,0.0,0.0,0.0,0.0,37.9,0.0,11.9,0.0,0.0,0.105,0.0,0.362,101.0,150.0,3.27,0.138,1.9,38.0,0.0,4.81,0.0,0.056,3.2,32.0,0.54,0.061,0.0,0.96,0.05,0.0,0.0,0.0,0.42
746783,"Sausage, turkey, breakfast links, mild, raw",164.0,27.9,0.0,0.0,32.0,0.93,78.0,59.6,0.0,0.07,3.07,3.15,2.53,0.104,0.0,0.0,0.0,0.0,0.0,1.17,18.9,0.035,0.0,5.02,0.0,0.952,178.0,310.0,16.7,0.296,12.5,599.0,0.0,0.0,0.0,0.047,10.4,0.0,1.2,0.335,0.0,0.0,0.24,0.0,36.6,0.4,2.58
746784,"Sugars, granulated",401.0,4.0,0.0,0.0,1.0,99.6,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,99.8,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
746785,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",213.0,155.0,0.0,0.0,31.0,0.0,104.0,78.7,0.0,0.166,3.78,3.49,2.97,0.144,0.0,0.0,0.0,0.0,0.0,1.56,29.1,0.01,0.0,8.09,0.0,1.4,259.0,304.0,27.1,0.262,28.4,90.0,0.0,0.0,0.0,0.088,11.6,30.0,1.9,0.497,0.0,0.0,0.18,0.0,0.0,0.0,3.77
746952,"Ham, sliced, restaurant",121.0,16.2,0.0,0.0,6.0,2.36,0.0,0.0,0.0,0.041,1.6,0.675,1.25,0.017,0.0,0.0,0.0,0.0,0.0,0.86,20.3,0.015,0.0,0.0,0.0,0.0,246.0,484.0,19.6,0.0,0.0,1030.0,0.0,2.2,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
747429,"Cheese, American, restaurant",375.0,16.0,0.0,0.0,508.0,6.35,0.0,0.0,0.0,0.042,6.62,1.23,17.7,1.01,0.0,0.0,0.0,0.0,54.1,0.24,25.0,0.018,0.0,0.0,0.0,0.0,380.0,173.0,17.5,0.0,0.0,1600.0,0.0,3.76,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45
747447,"Broccoli, raw",39.0,76.0,0.0,0.0,46.0,3.8,0.0,0.0,0.0,0.059,0.011,0.017,0.039,0.0,2.4,0.0,2.4,65.0,0.0,0.69,21.0,0.197,0.0,0.639,0.0,0.61,67.0,303.0,2.57,0.114,1.6,36.0,0.0,1.4,0.0,0.077,0.34,8.0,0.0,0.191,91.3,0.0,0.15,0.0,0.0,102.0,0.42
747997,"Eggs, Grade A, Large, egg white",52.0,34.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.391,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748236,"Eggs, Grade A, Large, egg yolk",328.0,17.0,45.9,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.467,55.8,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.0,0.0
748278,"Oil, canola",0.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,25.3,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0
748323,"Oil, corn",0.0,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,52.9,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0
748366,"Oil, soybean",0.0,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,57.6,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0
748608,"Oil, olive, extra virgin",0.0,90.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,9.07,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748967,"Eggs, Grade A, Large, egg whole",143.0,50.3,0.0,0.0,48.0,0.2,411.0,335.0,0.0,0.0,3.63,1.82,3.2,0.0,0.0,0.0,0.0,71.0,49.1,1.67,11.4,0.0,0.0,0.0,0.0,0.0,184.0,132.0,12.4,0.419,31.1,129.0,0.0,0.2,0.0,0.077,9.96,180.0,1.02,0.063,0.0,2.46,0.0,0.0,0.0,0.0,1.24
749420,"Pork, cured, bacon, cooked, restaurant",501.0,6.3,0.0,0.0,13.0,2.1,0.0,0.0,0.0,0.13,15.8,6.0,12.6,0.15,0.0,0.0,0.0,0.0,0.0,1.28,36.5,0.02,0.0,0.0,0.0,0.0,415.0,557.0,40.9,0.0,0.0,1830.0,0.0,3.14,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56
790577,"Onions, red, raw",44.0,197.0,0.0,0.0,17.0,9.93,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.24,11.4,0.119,0.0,0.0,0.0,0.0,41.0,197.0,0.94,0.0,0.5,1.0,0.0,5.76,0.0,0.0,0.1,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.17
790646,"Onions, yellow, raw",38.0,143.0,0.0,0.0,15.0,8.61,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.28,9.0,0.144,0.0,0.0,0.0,0.0,34.0,182.0,0.83,0.0,0.0,1.0,0.0,5.82,0.0,0.0,0.05,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.2
790774,"Bananas, overripe, raw",85.0,110.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,25.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.22,1.0,0.0,0.234,9.7,0.0,0.0,0.0,0.0,0.2,0.0
790991,"Bananas, ripe and slightly ripe, raw",97.0,115.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,4.62,14.0,0.0,0.0,28.0,0.258,0.0,0.662,0.0,0.0,22.0,326.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.29,1.0,0.0,0.209,12.3,0.0,0.0,0.0,0.0,0.1,0.16
1105073,"Bananas, overripe, raw",85.0,110.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,25.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.41,15.8,0.0,0.04,0.22,1.0,0.0,0.234,9.7,0.0,0.0,0.0,0.0,0.2,0.0
1105314,"Bananas, ripe and slightly ripe, raw",98.0,115.0,0.0,0.0,5.0,21.2,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,4.62,14.0,0.0,0.0,28.0,0.258,0.0,0.662,0.0,0.0,22.0,326.0,0.74,0.0,0.0,0.0,3.66,15.8,0.0,0.056,0.29,1.0,0.0,0.209,12.3,0.0,0.0,0.0,0.0,0.1,0.16
326458,"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",37.0,100.0,0.0,0.0,33.0,7.79,0.0,0.0,0.0,0.08,0.0,0.163,0.0,0.0,1.9,1.4,3.2,7.0,0.0,0.43,10.8,0.143,0.0,0.465,0.0,0.196,31.0,210.0,0.81,0.047,0.0,66.0,0.38,4.2,0.0,0.039,0.47,0.0,0.0,0.088,2.2,0.0,0.69,0.0,0.0,15.0,0.28
327046,"Kiwifruit, green, raw",64.0,100.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,2.3,0.7,3.0,26.0,0.0,0.24,15.7,0.064,0.0,0.37,0.0,0.206,34.0,198.0,1.06,0.025,0.2,5.0,0.0,8.99,0.0,0.027,0.44,4.0,0.0,0.061,74.7,0.0,1.3,0.0,0.0,40.3,0.14
746764,"Carrots, frozen, unprepared",39.0,100.0,0.0,0.0,33.0,7.79,0.0,0.0,0.0,0.08,0.0,0.163,0.0,0.0,1.9,1.4,3.2,7.0,0.0,0.43,10.8,0.143,0.0,0.465,0.0,0.196,31.0,210.0,0.81,0.047,0.0,66.0,0.38,4.2,0.0,0.039,0.47,0.0,0.0,0.088,2.2,0.0,0.69,0.0,0.0,15.0,0.28
747430,"Beans, Dry, Medium Red (0% moisture)",0.0,100.0,0.0,1210.0,193.0,0.0,0.0,0.0,52.5,1.04,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,6.27,178.0,2.05,468.0,0.0,242.0,0.0,548.0,1490.0,25.5,0.0,0.0,0.0,35.4,0.0,232.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82
747431,"Beans, Dry, Red (0% moisture)",0.0,100.0,0.0,1320.0,148.0,0.0,0.0,0.0,56.5,0.959,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.05,152.0,1.93,488.0,0.0,278.0,0.0,380.0,1540.0,21.3,0.0,0.0,0.0,39.7,0.0,204.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
747432,"Beans, Dry, Flor de Mayo (0% moisture)",0.0,100.0,0.0,1150.0,180.0,0.0,0.0,0.0,39.5,0.864,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.47,182.0,1.7,340.0,0.0,172.0,0.0,439.0,1490.0,23.3,0.0,0.0,0.0,40.0,0.0,212.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42
747433,"Beans, Dry, Brown (0% moisture)",0.0,100.0,0.0,1040.0,158.0,0.0,0.0,0.0,55.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,4.7,158.0,1.87,1150.0,0.0,256.0,0.0,543.0,1580.0,25.6,0.0,0.0,0.0,37.2,0.0,254.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
747434,"Beans, Dry, Tan (0% moisture)",0.0,100.0,0.0,1240.0,178.0,0.0,0.0,0.0,43.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,5.85,198.0,2.16,804.0,0.0,166.0,0.0,555.0,1620.0,26.8,0.0,0.0,0.0,36.0,0.0,262.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
747435,"Beans, Dry, Light Tan (0% moisture)",0.0,100.0,0.0,931.0,98.0,0.0,0.0,0.0,58.5,0.932,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,7.29,178.0,1.69,534.0,0.0,120.0,0.0,571.0,1230.0,24.6,0.0,0.0,0.0,37.6,0.0,228.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23
747436,"Beans, Dry, Carioca (0% moisture)",0.0,100.0,0.0,1160.0,194.0,0.0,0.0,0.0,39.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,5.87,179.0,1.93,962.0,0.0,177.0,0.0,535.0,1390.0,25.2,0.0,0.0,0.0,36.0,0.0,257.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
747437,"Beans, Dry, Cranberry (0% moisture)",0.0,100.0,0.0,1130.0,152.0,0.0,0.0,0.0,30.2,0.757,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,5.26,166.0,1.78,672.0,0.0,77.5,0.0,487.0,1340.0,24.4,0.0,0.0,0.0,36.3,0.0,198.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03
747438,"Beans, Dry, Light Red Kidney (0% moisture)",0.0,100.0,0.0,1160.0,103.0,0.0,0.0,0.0,26.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,6.95,158.0,1.52,384.0,0.0,76.0,0.0,549.0,1540.0,25.0,0.0,0.0,0.0,36.6,0.0,211.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
747439,"Beans, Dry, Pink (0% moisture)",0.0,100.0,0.0,1170.0,137.0,0.0,0.0,0.0,44.0,0.947,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,5.46,164.0,1.7,607.0,0.0,191.0,0.0,491.0,1490.0,23.4,0.0,0.0,0.0,38.1,0.0,219.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26
747440,"Beans, Dry, Dark Red Kidney (0% moisture)",0.0,100.0,0.0,1100.0,98.0,0.0,0.0,0.0,30.0,0.865,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,6.58,164.0,1.67,572.0,0.0,79.0,0.0,612.0,1490.0,25.9,0.0,0.0,0.0,36.7,0.0,241.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29
747441,"Beans, Dry, Navy (0% moisture)",0.0,100.0,0.0,1220.0,229.0,0.0,0.0,0.0,38.9,1.14,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,5.29,180.0,2.22,840.0,0.0,220.0,0.0,523.0,1470.0,24.1,0.0,0.0,0.0,38.1,0.0,244.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
747442,"Beans, Dry, Small White (0% moisture)",0.0,100.0,0.0,1230.0,236.0,0.0,0.0,0.0,38.9,1.05,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,4.93,182.0,2.07,871.0,0.0,180.0,0.0,533.0,1540.0,24.5,0.0,0.0,0.0,37.5,0.0,241.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54
747443,"Beans, Dry, Small Red (0% moisture)",0.0,100.0,0.0,1190.0,149.0,0.0,0.0,0.0,47.5,0.968,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,4.95,167.0,1.76,613.0,0.0,188.0,0.0,493.0,1520.0,23.5,0.0,0.0,0.0,37.8,0.0,217.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23
747444,"Beans, Dry, Black (0% moisture)",0.0,100.0,0.0,1250.0,191.0,0.0,0.0,0.0,43.8,1.12,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,5.34,180.0,2.08,920.0,0.0,193.0,0.0,522.0,1540.0,24.4,0.0,0.0,0.0,36.6,0.0,244.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
747445,"Beans, Dry, Pinto (0% moisture)",0.0,100.0,0.0,1230.0,161.0,0.0,0.0,0.0,49.9,0.978,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,5.4,170.0,1.78,515.0,0.0,186.0,0.0,507.0,1510.0,23.7,0.0,0.0,0.0,38.5,0.0,219.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43
747446,"Beans, Dry, Great Northern (0% moisture)",0.0,100.0,0.0,1250.0,192.0,0.0,0.0,0.0,51.2,1.08,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,5.48,176.0,1.9,557.0,0.0,181.0,0.0,519.0,1520.0,24.7,0.0,0.0,0.0,37.9,0.0,227.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45
747693,"Ketchup, restaurant",117.0,100.0,0.0,0.0,14.0,26.8,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,13.5,0.086,0.0,0.0,0.0,0.0,25.0,249.0,1.11,0.0,0.0,949.0,0.0,21.8,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
789828,"Butter, stick, unsalted",0.0,100.0,0.0,0.0,14.0,0.0,234.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.6,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07
789890,"Flour, wheat, all-purpose, enriched, bleached",366.0,100.0,0.0,0.0,19.0,77.3,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,5.62,26.7,0.758,37.6,6.74,0.0,0.0,108.0,136.0,10.9,0.443,15.7,2.0,0.0,0.0,0.0,0.939,1.48,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.72
789951,"Flour, wheat, all-purpose, enriched, unbleached",359.0,100.0,0.0,0.0,21.0,73.2,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,5.41,33.3,0.875,27.7,7.07,0.0,0.0,115.0,135.0,13.1,0.467,14.2,4.0,0.0,0.0,0.0,1.05,1.48,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.9
790018,"Flour, wheat, all-purpose, unenriched, unbleached",362.0,100.0,0.0,0.0,22.0,74.6,0.0,0.0,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,1.18,36.1,0.819,42.6,1.59,0.0,0.0,134.0,150.0,12.0,0.0,20.1,2.0,0.0,0.0,0.0,0.298,1.7,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,1.15
790085,"Flour, whole wheat, unenriched",370.0,100.0,0.0,0.0,38.0,71.2,0.0,0.0,0.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,10.6,39.0,0.0,3.86,136.0,3.56,58.5,5.55,0.0,0.0,352.0,376.0,15.1,0.128,23.6,3.0,0.0,0.0,0.0,0.504,2.73,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0,0.0,3.24
790146,"Flour, bread, white, enriched, unbleached",363.0,100.0,0.0,0.0,19.0,72.8,0.0,0.0,0.0,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,5.55,35.9,0.751,36.6,6.56,0.0,0.0,124.0,127.0,14.3,0.436,33.3,3.0,0.0,0.0,0.0,0.953,1.65,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.06
790214,"Flour, rice, white, unenriched",359.0,100.0,0.0,0.0,6.0,79.8,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.5,16.0,0.0,0.22,22.9,0.892,45.5,1.25,0.0,0.0,94.0,75.0,6.94,0.0,5.3,5.0,0.0,0.0,0.0,0.09,1.3,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,1.19
790276,"Flour, corn, yellow, fine meal, enriched",364.0,100.0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,4.3,155.0,0.0,4.44,30.1,0.172,16.4,5.75,0.0,0.0,92.0,144.0,6.2,0.354,8.3,0.0,0.0,1.04,0.0,0.662,1.74,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.62
790508,"Butter, stick, salted",0.0,100.0,0.0,0.0,21.0,0.0,235.0,0.0,0.0,0.006,16.9,2.52,45.6,0.0,0.0,0.0,0.0,5.0,0.0,0.06,1.6,0.005,0.0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,524.0,0.0,0.58,0.0,0.0,82.2,758.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07
1104647,"Garlic, raw",143.0,100.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1104705,"Flour, soy, defatted",366.0,100.0,0.0,0.0,338.0,32.9,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,7.34,313.0,3.81,211.0,3.43,0.0,0.0,726.0,2480.0,51.1,0.298,45.8,2.0,0.0,0.0,0.0,0.542,3.33,0.0,0.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,4.44
1104766,"Flour, soy, full-fat",452.0,100.0,0.0,0.0,258.0,27.9,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,254.0,3.16,314.0,2.74,0.0,0.0,607.0,1860.0,38.6,0.363,14.3,2.0,0.0,0.0,0.0,0.362,20.7,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1104812,"Flour, rice, brown",365.0,100.0,0.0,0.0,10.0,75.5,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,124.0,2.84,56.2,5.99,0.0,0.0,319.0,265.0,7.19,0.008,9.68,1.0,0.0,0.0,0.0,0.322,3.85,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.91
1104867,"Flour, rice, glutinous",358.0,100.0,0.0,0.0,10.0,80.1,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,21.2,0.995,40.7,1.12,0.0,0.0,63.0,80.0,6.69,0.0,2.0,6.0,0.0,0.0,0.0,0.053,1.16,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,1.34
1104913,"Flour, pastry, unenriched, unbleached",359.0,100.0,0.0,0.0,17.0,77.2,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,22.4,0.635,59.1,0.988,0.0,0.0,102.0,142.0,8.75,0.0,5.0,1.0,0.0,0.0,0.0,0.146,1.64,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.74
1104962,"Onions, white, raw",36.0,100.0,0.0,0.0,21.0,7.68,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.15,9.3,0.099,0.0,0.0,0.0,0.0,29.0,141.0,0.89,0.0,0.0,2.0,0.0,5.76,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
